67, F, W, Y,44000,168292,2,1
61, M, B, Y,43000,36178,1,0
59, M, W, N,64000,60688,0,4
42, M, W, Y,44000,75758,0,3
32, M, B, N,49000,91866,2,9
64, F, W, N,65000,72100,6,5
54, F, W, N,48000,125417,2,1
36, F, W, N,21000,126985,6,3
65, M, W, Y,53000,96423,6,0
33, F, W, Y,66000,119929,0,2
22, F, W, Y,32000,22430,1,0
55, F, W, N,34000,61044,3,3
23, F, W, N,42000,141315,3,7
68, M, W, N,48000,52816,2,4
68, F, B, N,28000,20886,6,7
37, M, W, Y,29000,36428,8,4
35, M, W, N,57000,35828,2,7
20, M, W, N,65000,18242,0,1
68, M, W, N,44000,167630,1,7
42, F, W, N,44000,72080,9,2
39, M, W, Y,56000,83124,7,3
44, M, W, Y,64000,92911,3,3
45, M, B, N,66000,167235,2,7
60, F, W, N,21000,117592,7,3
43, M, W, Y,69000,25602,9,3
33, M, B, N,67000,148260,9,1
45, M, B, N,66000,132668,8,4
55, M, W, Y,38000,54031,1,0
57, F, W, N,41000,20876,3,6
61, M, B, N,29000,166599,5,1
61, M, W, N,69000,46593,9,6
39, M, W, N,28000,25390,0,6
36, F, B, N,51000,48385,3,0
62, M, W, Y,42000,127871,5,9
65, M, W, Y,44000,93278,3,6
31, M, W, N,53000,60659,0,4
34, F, B, Y,58000,66617,5,0
57, M, B, Y,66000,27041,0,8
34, M, W, Y,51000,21150,1,5
43, F, W, N,64000,26532,0,9
25, M, W, N,31000,40975,9,6
23, F, W, Y,51000,102109,5,6
30, F, B, N,68000,15957,9,4
52, M, W, Y,25000,150725,4,5
40, M, B, N,53000,82253,8,9
62, M, B, N,40000,72748,2,4
33, M, W, Y,20000,124564,6,4
58, F, W, N,69000,115933,7,0
57, F, B, Y,57000,135741,4,0
58, F, B, Y,62000,29566,0,9
69, M, W, N,41000,69371,6,7
63, F, B, N,67000,164398,0,6
20, F, B, N,45000,100961,1,1
34, F, B, N,54000,13993,7,4
44, F, W, N,35000,13360,0,5
44, F, W, Y,26000,133116,5,2
51, M, B, N,22000,142021,1,9
53, F, B, N,27000,128795,0,3
34, M, W, N,68000,115759,2,1
53, F, B, Y,60000,19659,5,8
51, F, W, N,30000,148596,2,6
59, M, B, Y,57000,139210,5,5
56, F, B, N,69000,78343,6,6
47, M, W, N,30000,78623,7,9
40, M, B, N,39000,27536,4,0
69, F, B, Y,22000,84715,3,1
68, F, B, Y,49000,42345,4,6
56, F, B, N,60000,48708,6,6
28, M, B, N,39000,105094,7,0
58, F, W, Y,64000,61407,9,1
46, F, B, N,40000,36004,9,9
25, F, B, Y,27000,150416,6,7
36, F, B, Y,40000,119789,5,6
34, M, W, N,48000,55022,7,4
28, F, W, N,43000,132736,7,3
52, M, W, Y,67000,94373,0,6
46, M, B, Y,68000,85881,7,2
66, F, W, Y,42000,64568,5,7
45, M, B, N,51000,119922,1,1
38, M, B, N,63000,20286,8,3
47, F, B, Y,30000,67479,2,8
46, F, W, Y,48000,116590,2,9
20, F, B, Y,37000,38334,8,3
41, M, B, Y,51000,86512,2,7
60, F, W, Y,63000,63276,2,4
61, M, W, Y,54000,90059,9,1
49, M, W, N,47000,72174,2,7
46, F, W, Y,47000,70261,4,1
64, F, B, Y,60000,81901,4,1
40, F, W, N,34000,71881,8,6
51, M, B, N,33000,29743,9,2
26, M, B, Y,51000,18420,2,7
47, M, W, Y,24000,167903,9,7
67, F, B, Y,69000,43038,3,8
53, M, B, Y,26000,94738,0,1
29, M, B, N,22000,109007,8,6
58, F, W, Y,55000,138355,1,7
69, M, W, N,21000,95348,2,7
41, F, W, N,47000,48170,5,0
55, M, B, Y,24000,123240,3,1
35, F, B, N,63000,70089,5,4
65, M, W, Y,28000,138857,7,1
46, F, B, Y,20000,80905,7,4
58, F, B, N,52000,48241,2,6
36, M, B, N,61000,17551,9,2
46, M, B, N,40000,139845,9,2
48, F, B, N,65000,76836,8,6
33, M, B, N,68000,130361,5,9
43, M, B, Y,37000,161280,7,8
63, M, B, Y,36000,169471,0,2
64, M, W, N,40000,166678,0,2
36, F, W, N,25000,139131,8,1
68, M, B, N,52000,27018,9,3
47, M, B, Y,41000,23030,9,3
54, F, B, N,20000,72381,5,1
37, F, B, Y,50000,161833,3,4
35, F, W, N,27000,55438,9,3
35, F, W, Y,51000,89844,3,3
62, M, W, Y,23000,42182,9,5
50, F, W, N,61000,128706,0,8
64, F, B, N,46000,162506,9,5
29, M, B, Y,28000,33773,8,9
69, F, W, Y,22000,96268,4,6
53, F, B, N,47000,68767,7,0
32, M, W, Y,48000,10454,4,7
66, M, B, Y,45000,164354,2,2
42, F, W, Y,54000,63072,8,4
34, M, W, N,35000,56262,2,6
29, M, W, N,41000,109396,0,9
60, M, W, Y,47000,138562,1,2
37, F, W, N,61000,166192,5,2
21, M, W, Y,56000,87743,2,6
47, F, B, Y,54000,149550,7,9
66, F, W, Y,24000,33200,0,4
48, M, W, Y,41000,161936,9,6
45, M, W, Y,66000,129766,3,8
66, M, B, N,57000,84104,3,3
61, F, B, N,37000,27909,1,5
65, F, W, N,63000,147487,5,2
38, F, B, N,58000,97218,3,0
68, F, W, Y,21000,42688,8,2
43, F, W, Y,64000,58809,8,8
23, F, B, N,58000,79702,0,1
54, M, B, Y,68000,162266,1,8
50, M, B, N,45000,115489,6,0
58, F, B, Y,45000,162756,2,8
61, F, B, N,64000,164528,7,6
35, F, W, Y,47000,33930,2,9
65, F, B, Y,28000,87974,0,1
35, F, W, Y,52000,152239,1,4
25, F, B, Y,49000,117045,0,5
45, M, W, Y,56000,168291,9,9
62, F, W, N,53000,166256,0,9
53, M, W, Y,52000,140882,8,9
30, F, W, Y,45000,92140,9,7
53, F, W, N,30000,29306,8,7
54, F, W, Y,63000,53067,9,9
64, F, W, N,50000,79590,5,7
62, M, B, Y,45000,165794,6,4
30, M, W, Y,25000,40265,1,7
36, F, W, Y,60000,134368,1,0
52, F, W, Y,68000,143307,8,3
42, F, W, N,28000,47007,7,5
44, F, B, Y,24000,105865,5,9
27, M, B, Y,34000,56582,0,7
43, M, W, Y,63000,128407,7,3
31, F, W, N,38000,60336,2,6
25, F, B, N,33000,64909,0,3
68, F, B, Y,22000,54446,5,1
54, M, W, N,27000,20703,1,1
50, F, B, Y,40000,119071,0,3
24, F, W, Y,29000,73630,2,5
40, F, B, N,45000,149498,3,9
48, M, W, Y,22000,54088,5,6
29, F, B, Y,30000,129023,0,5
40, M, W, Y,53000,39645,7,7
38, M, B, Y,25000,19179,5,6
62, F, W, Y,56000,19796,5,1
33, M, W, N,30000,142947,8,9
46, M, B, Y,56000,106528,5,7
67, F, B, Y,33000,96567,4,5
58, M, B, Y,32000,146289,0,3
66, M, W, N,29000,25581,3,0
30, M, B, N,34000,29008,6,2
43, M, B, Y,58000,140730,4,9
43, F, W, N,51000,109773,8,5
44, F, B, Y,58000,149321,1,6
32, F, W, N,21000,78800,1,3
67, F, W, N,20000,157712,9,2
52, F, B, Y,29000,95330,4,8
52, M, B, N,20000,160511,2,7
56, M, B, Y,22000,41049,6,3
47, F, B, Y,43000,72139,6,3
62, F, B, Y,68000,148688,4,4
21, M, W, N,42000,56363,6,8
68, M, W, Y,49000,61408,1,6
58, M, B, Y,27000,149444,1,2
67, M, W, Y,50000,138602,6,4
36, F, B, Y,43000,132501,8,6
68, M, B, Y,51000,63739,6,0
36, M, B, Y,29000,168734,0,7
24, F, W, Y,24000,89872,4,7
63, M, B, Y,68000,41129,6,1
60, F, W, N,45000,58437,8,0
62, M, B, N,46000,146261,8,5
24, M, B, N,69000,166975,3,8
64, M, B, N,35000,79827,8,3
36, M, B, N,40000,141381,5,5
41, M, B, Y,51000,129535,2,1
26, M, W, Y,59000,68333,0,5
20, M, W, N,59000,150968,1,2
58, F, B, N,69000,103506,9,7
56, M, W, Y,34000,102054,8,6
64, F, B, Y,41000,151199,5,2
49, M, B, N,29000,151763,4,4
58, F, W, Y,54000,11009,7,1
25, M, B, Y,47000,78659,5,3
26, M, B, Y,21000,47168,2,4
36, M, B, N,65000,114929,0,7
36, M, B, Y,34000,76171,6,0
36, F, W, N,56000,151518,4,3
45, F, W, Y,62000,128317,0,8
49, M, B, N,27000,19986,5,6
21, M, W, Y,29000,58803,5,5
26, F, B, N,41000,86729,2,9
22, M, W, Y,46000,143966,6,5
20, M, W, Y,58000,155170,0,1
36, F, B, Y,59000,38331,9,2
47, F, B, Y,55000,151555,8,5
52, M, B, Y,38000,68067,0,0
63, M, B, Y,25000,29982,0,9
25, F, W, N,57000,76487,0,0
69, M, B, Y,37000,52277,9,1
43, F, B, N,67000,37215,5,9
62, F, B, N,43000,78356,3,6
29, F, W, Y,35000,130639,9,4
23, F, W, Y,25000,62680,9,8
24, M, B, N,69000,99288,4,0
35, F, W, N,54000,152452,7,4
29, M, B, N,38000,137740,1,1
36, F, B, Y,28000,103155,8,8
55, M, B, Y,28000,12707,1,2
27, F, B, N,29000,167075,4,3
34, F, W, Y,60000,28903,5,1
41, M, B, N,48000,50431,4,8
33, M, W, N,47000,136328,5,7
26, F, W, N,34000,94720,7,8
43, F, B, N,40000,74600,6,5
50, M, B, Y,61000,77934,2,7
30, M, W, N,58000,129948,7,7
54, M, W, Y,66000,31239,1,3
47, M, B, N,28000,40492,2,4
34, F, W, Y,45000,146768,1,3
42, M, W, Y,62000,25450,4,6
42, M, W, N,44000,92137,3,3
52, F, B, N,22000,113873,5,3
23, F, B, Y,23000,167318,2,4
20, F, W, N,63000,68560,7,7
66, M, B, Y,39000,59489,6,0
44, F, W, N,34000,160749,6,9
20, M, B, N,43000,111486,8,6
56, M, B, N,24000,51238,0,2
27, M, B, Y,44000,139487,4,4
32, M, W, Y,22000,113537,6,3
67, M, W, N,33000,155545,9,4
53, F, W, Y,26000,134690,4,7
43, F, B, Y,34000,30605,4,3
29, M, B, N,46000,129389,4,6
44, M, W, N,44000,133620,7,7
51, M, B, N,45000,43004,9,7
23, M, B, N,22000,62397,3,2
50, M, W, Y,55000,119147,7,6
61, M, W, N,52000,141796,7,2
37, M, B, N,27000,67414,3,0
66, F, B, Y,54000,164912,6,1
62, F, B, N,31000,166910,7,6
29, M, W, Y,67000,132849,7,1
60, M, W, N,39000,121190,9,8
36, M, B, N,45000,108739,5,5
54, F, B, N,26000,160244,0,6
37, F, W, Y,47000,21600,5,0
28, M, W, N,64000,125147,1,1
62, F, B, N,59000,135680,3,9
40, F, W, Y,50000,150998,1,9
43, F, B, Y,52000,60902,6,2
67, F, B, N,24000,43782,5,7
67, F, B, N,26000,140039,6,3
47, M, W, N,53000,86762,6,2
30, M, B, N,27000,128241,0,3
57, F, W, N,46000,132043,4,6
66, M, B, N,59000,40541,7,0
37, F, B, Y,62000,112934,6,8
26, M, B, N,64000,82968,0,6
23, M, B, N,51000,32710,3,1
54, F, W, Y,53000,142881,2,4
56, M, W, Y,54000,85429,3,8
33, F, W, N,37000,154161,4,8
22, F, B, N,44000,164410,3,7
49, F, W, Y,30000,132886,7,5
69, M, W, Y,43000,133998,5,6
30, M, B, Y,28000,159099,6,4
66, F, B, Y,28000,40255,0,8
34, F, B, Y,29000,140315,2,1
25, F, B, Y,46000,116181,3,4
22, M, W, Y,65000,32373,7,1
47, M, W, Y,58000,157106,9,8
53, M, B, Y,30000,113274,6,9
59, F, W, Y,66000,121879,5,0
23, M, B, Y,61000,145616,0,7
56, M, B, Y,25000,15459,1,1
55, F, B, N,28000,143262,8,6
67, F, W, Y,56000,28559,3,4
35, F, W, Y,59000,57860,4,7
43, M, B, Y,39000,29955,8,8
41, M, W, N,38000,60841,0,9
23, M, W, Y,44000,107077,4,4
55, M, B, N,26000,96518,2,4
27, M, W, N,28000,50525,1,3
60, F, W, N,58000,141924,4,1
23, M, W, Y,46000,38125,1,5
28, M, W, Y,60000,88988,4,0
43, M, W, N,37000,14146,2,7
60, M, W, N,51000,124702,4,5
63, M, W, Y,35000,99313,3,0
34, M, W, N,43000,124886,0,2
45, F, B, Y,57000,87232,4,0
32, M, W, Y,44000,137183,7,7
44, M, B, Y,48000,122861,3,3
23, F, B, N,50000,68905,4,4
40, F, B, Y,43000,58644,8,9
66, M, W, Y,44000,95362,5,5
23, F, W, Y,58000,143933,1,5
69, M, B, N,66000,144291,1,9
32, M, W, N,57000,143331,4,0
46, F, B, Y,66000,52014,3,7
27, F, W, Y,67000,99578,7,0
39, M, W, N,53000,106953,1,4
43, M, B, N,62000,76592,4,0
60, M, B, N,39000,136116,8,3
66, F, B, Y,28000,98314,0,7
21, M, B, N,21000,130196,8,2
50, F, B, Y,37000,98961,2,4
44, F, B, Y,63000,162888,5,4
66, F, B, Y,37000,60322,8,0
20, M, B, Y,58000,120072,1,9
45, F, W, Y,38000,71722,2,5
42, F, B, Y,47000,114463,1,2
48, F, W, N,44000,88273,6,5
68, M, W, N,56000,101368,9,0
55, M, W, Y,34000,163046,2,5
58, M, B, Y,51000,131179,0,9
69, F, B, N,48000,48780,5,4
38, F, B, Y,50000,154207,8,5
51, M, W, Y,40000,144756,9,4
65, F, B, Y,59000,93504,4,5
69, F, W, Y,48000,44470,1,4
36, F, W, Y,53000,141283,6,1
51, F, W, Y,27000,99710,1,6
60, M, B, N,51000,154571,5,3
30, F, B, N,34000,96687,7,0
44, F, W, N,55000,105713,6,2
20, F, W, Y,20000,59818,6,2
20, M, B, N,59000,63355,5,1
30, F, W, Y,39000,78815,5,6
36, M, B, Y,59000,139526,0,6
66, F, W, N,29000,94678,3,6
65, M, B, Y,28000,78461,1,8
21, F, W, N,21000,140232,4,3
47, M, W, Y,45000,122763,3,4
22, M, W, N,22000,130836,5,1
66, M, W, N,48000,32549,6,2
49, F, W, Y,58000,100878,7,3
69, M, W, Y,66000,53208,4,6
38, F, W, N,25000,61681,0,1
53, F, W, Y,49000,147371,4,5
44, F, B, Y,35000,136463,2,3
45, M, B, Y,61000,86751,0,0
52, M, W, N,64000,67949,2,6
33, F, B, N,23000,159446,9,1
51, M, B, Y,26000,114288,8,4
41, F, W, Y,67000,48362,7,9
65, M, W, Y,37000,108868,4,6
45, M, W, Y,47000,36349,5,4
41, F, B, Y,31000,59695,5,5
22, F, W, Y,40000,93702,8,5
60, F, W, N,26000,103915,9,7
33, M, B, N,34000,123635,2,1
55, M, W, N,54000,73145,0,5
43, M, B, Y,21000,41355,8,9
63, F, B, Y,40000,85208,5,9
50, F, B, N,47000,162377,7,1
26, M, W, Y,29000,97915,6,5
57, M, W, Y,65000,15679,3,5
47, F, B, N,50000,80515,9,5
35, F, W, N,33000,137342,7,6
39, F, W, Y,55000,98426,2,2
35, M, W, N,20000,80294,4,0
40, M, B, N,48000,126895,2,9
20, M, W, N,64000,155778,7,5
68, F, B, Y,59000,89190,6,3
47, M, B, N,65000,62183,5,8
63, M, W, Y,57000,14960,6,0
55, M, W, Y,57000,76839,8,9
53, F, W, Y,31000,94388,6,9
58, M, B, N,39000,126429,5,4
31, M, W, Y,60000,123760,9,8
20, M, W, N,50000,91623,9,4
47, F, B, Y,29000,118070,8,5
40, F, B, N,42000,101566,6,0
29, M, W, N,26000,66299,0,8
52, F, W, N,54000,93846,2,6
59, M, B, Y,61000,44978,9,7
43, F, B, N,25000,35564,1,5
50, F, B, Y,66000,25671,4,0
57, F, B, Y,63000,161133,2,1
66, F, W, Y,41000,31998,0,6
31, F, W, N,47000,142433,5,7
64, M, W, N,28000,61823,2,5
42, F, B, N,38000,146939,9,1
21, F, W, N,58000,30235,9,1
39, F, W, Y,69000,59458,3,0
46, F, B, N,22000,28943,6,7
26, F, B, Y,49000,63091,7,9
28, F, W, Y,35000,117713,8,8
25, M, W, Y,26000,55051,3,4
30, F, W, Y,35000,23472,8,8
24, F, W, N,44000,52957,9,8
64, M, W, N,38000,122700,5,6
59, F, W, Y,27000,107236,8,7
30, F, W, Y,29000,162742,0,1
63, F, W, Y,26000,35244,0,0
23, M, W, N,34000,57658,2,1
54, M, W, N,31000,132753,9,3
33, F, B, N,29000,94240,4,9
65, M, W, Y,52000,58408,1,0
46, M, W, N,48000,163820,0,8
28, F, W, N,59000,166791,3,2
57, F, W, Y,33000,75495,0,6
67, M, W, Y,44000,165710,6,6
32, F, W, N,58000,166388,9,3
63, F, B, Y,31000,93346,4,5
41, M, B, N,31000,24586,9,6
53, M, W, Y,22000,10874,0,4
37, F, B, N,59000,60358,2,9
48, M, B, N,30000,126196,5,7
30, M, B, Y,31000,141290,7,5
28, M, B, Y,49000,64388,5,3
41, F, W, Y,45000,106972,3,7
59, M, W, Y,51000,40515,2,3
65, M, W, Y,45000,138834,3,4
55, F, B, N,44000,10418,3,9
68, F, B, Y,23000,120792,7,4
30, F, W, Y,24000,115102,9,9
55, F, B, N,43000,46290,8,8
24, M, W, N,62000,14358,0,5
64, F, B, Y,41000,47401,7,7
65, M, B, N,66000,25234,2,0
51, F, W, N,53000,101583,5,1
46, M, B, Y,42000,140991,0,3
35, M, B, Y,41000,151728,0,5
31, F, B, N,68000,86152,6,3
66, M, B, N,42000,135132,2,1
23, M, B, N,69000,83291,1,8
37, M, B, Y,45000,96998,9,5
49, F, B, N,53000,127166,4,0
32, F, B, Y,34000,124111,6,1
43, F, W, Y,53000,81837,7,3
24, M, B, N,42000,34305,3,6
61, M, W, Y,20000,76384,4,4
63, F, W, N,58000,77338,0,2
55, F, B, Y,27000,74857,5,3
63, M, W, N,24000,102817,1,0
51, M, W, N,64000,96073,2,5
48, M, W, Y,41000,130784,6,9
60, M, B, N,59000,38899,2,4
38, F, B, N,24000,20597,8,9
41, F, W, Y,23000,28636,9,2
58, M, B, Y,27000,133718,7,8
42, F, B, Y,29000,160126,7,8
32, M, B, N,38000,126056,7,9
35, M, B, N,57000,153222,9,4
25, M, B, N,39000,85461,4,0
63, F, W, N,32000,116229,0,2
47, M, W, Y,64000,110025,0,8
41, M, W, Y,62000,132954,6,7
37, M, W, N,69000,62781,5,6
41, F, W, N,33000,108979,7,7
46, F, W, N,22000,158459,0,9
45, M, W, N,43000,72790,4,6
63, F, B, N,60000,37900,5,5
51, F, W, N,51000,47389,7,0
42, M, B, N,33000,105759,4,4
60, F, B, N,46000,88000,9,8
32, F, W, Y,67000,147135,6,4
51, F, B, N,52000,161512,8,5
54, M, B, Y,39000,38725,1,9
27, M, W, N,37000,63273,0,2
48, M, W, Y,63000,50162,9,4
39, F, W, Y,66000,86859,8,0
58, F, B, Y,25000,31128,7,6
39, M, B, N,42000,162452,2,3
59, M, W, Y,67000,19898,6,5
31, F, B, Y,60000,19442,7,1
59, M, B, N,38000,48913,7,1
67, M, B, Y,34000,88887,0,6
62, M, W, Y,68000,163022,2,2
64, F, W, N,41000,21445,8,5
55, M, B, N,54000,106021,1,2
68, M, W, Y,29000,56418,4,4
63, F, B, N,30000,91103,9,9
32, F, W, N,58000,117516,5,3
26, F, W, Y,35000,110846,9,8
33, F, B, Y,36000,30981,7,8
67, F, W, Y,38000,82372,0,5
39, M, B, Y,44000,141686,3,1
63, M, B, N,53000,123299,5,4
20, M, B, Y,56000,42838,1,5
31, M, W, Y,63000,134103,5,9
38, F, B, N,50000,54913,0,1
66, M, B, Y,40000,142521,8,4
35, F, W, N,47000,49437,5,2
45, F, W, Y,37000,25629,3,1
33, M, W, N,64000,13253,7,8
41, M, B, Y,50000,145198,4,1
38, M, W, Y,24000,68889,7,2
67, F, B, N,41000,151978,4,0
25, F, B, Y,37000,106653,6,8
66, M, B, N,63000,134515,9,4
50, M, B, N,34000,24080,4,4
52, M, W, Y,43000,168138,0,8
61, F, W, Y,29000,168367,9,8
46, M, B, Y,41000,119734,4,0
39, M, B, N,68000,17396,3,1
24, M, B, Y,62000,163942,6,8
30, M, W, Y,21000,55003,0,0
48, F, W, Y,24000,106389,9,9
53, M, B, Y,42000,156084,7,7
39, M, B, Y,25000,129583,9,4
25, F, B, Y,43000,157193,3,9
67, M, B, N,37000,17114,5,0
30, M, W, Y,64000,168233,5,2
53, F, W, Y,51000,31750,6,8
30, M, B, N,68000,140884,3,9
29, M, W, N,26000,103093,8,9
64, F, W, N,26000,169377,2,1
25, F, W, N,31000,100390,2,9
36, M, B, Y,30000,159257,0,6
69, M, W, Y,66000,166137,3,0
36, M, B, N,34000,99732,3,4
68, F, B, N,31000,126099,5,9
34, M, W, Y,42000,135273,6,3
48, M, B, Y,42000,71378,0,9
60, M, B, Y,50000,152048,0,0
45, F, B, N,44000,88133,4,0
32, M, B, Y,50000,74843,6,5
49, F, B, Y,47000,30603,9,5
40, F, W, Y,31000,30091,4,5
63, F, B, N,59000,113043,2,1
45, M, B, Y,40000,50617,6,8
55, M, B, N,64000,96197,3,2
42, F, W, N,36000,157751,2,6
52, F, W, Y,42000,163943,7,6
69, M, B, Y,68000,96407,6,4
61, F, B, Y,61000,65722,2,6
34, M, W, N,69000,118774,1,9
53, M, W, Y,69000,20392,0,0
23, M, W, Y,51000,92231,1,4
65, M, W, Y,66000,37114,3,9
26, F, B, Y,43000,167117,6,6
34, F, W, N,29000,108911,3,0
20, M, B, N,37000,39979,7,4
45, M, B, Y,54000,94512,6,0
39, M, W, Y,30000,127927,7,1
69, M, W, Y,32000,64119,0,1
69, M, W, N,21000,169710,9,8
65, F, W, Y,25000,164707,5,4
30, F, B, Y,39000,89153,5,6
43, F, B, Y,25000,60496,8,1
38, M, B, N,50000,156568,9,8
20, F, B, Y,34000,124214,9,7
30, M, B, Y,22000,83773,2,3
20, F, B, N,28000,34771,6,2
65, F, B, N,28000,88331,5,9
50, M, B, Y,62000,76978,8,1
45, M, B, Y,54000,122653,1,3
39, M, B, Y,65000,78933,9,4
26, F, W, N,47000,63573,1,2
50, F, B, Y,44000,82693,0,3
26, F, W, N,57000,18028,8,0
67, F, B, Y,25000,163870,2,9
38, M, B, N,29000,100464,2,7
53, F, B, N,35000,55758,8,6
46, M, W, N,31000,37605,1,8
42, F, W, Y,64000,73634,9,5
33, F, W, N,39000,116186,9,0
53, F, W, N,38000,74847,0,6
44, M, B, N,40000,69300,2,5
58, M, W, Y,32000,110324,2,2
69, F, B, Y,60000,56975,5,3
52, F, B, N,59000,63113,0,4
32, F, B, N,49000,96592,8,1
51, F, B, Y,48000,89601,4,3
47, F, B, N,42000,98796,6,5
44, F, W, N,30000,39012,0,7
66, M, B, Y,68000,144502,2,3
26, M, B, Y,51000,66827,3,0
30, M, B, Y,54000,38632,0,6
32, M, W, N,20000,57750,3,1
24, M, B, Y,52000,96204,8,5
25, M, B, N,40000,153827,0,6
59, M, B, Y,24000,36403,3,3
24, M, W, N,43000,83366,3,9
63, F, B, N,45000,100252,6,8
50, M, W, Y,50000,146273,8,0
26, M, B, Y,69000,67512,0,5
62, M, B, Y,69000,31423,7,7
69, M, B, Y,45000,48440,6,3
20, M, W, N,64000,161703,5,6
41, F, B, N,67000,86015,7,9
38, F, W, Y,30000,62340,7,8
40, F, B, N,54000,124282,7,2
30, F, W, Y,50000,128154,7,8
53, F, W, N,27000,18410,6,9
32, F, W, Y,20000,85340,8,2
66, F, B, Y,51000,102117,5,4
48, F, W, N,57000,123427,4,3
27, M, W, Y,38000,148061,8,2
47, F, B, Y,54000,153023,4,5
36, F, W, Y,50000,36844,0,9
68, M, B, Y,66000,44974,2,1
61, M, B, Y,23000,50240,6,1
59, F, W, Y,59000,66569,4,8
47, M, W, Y,30000,24275,0,0
42, M, W, N,51000,130409,2,7
69, F, W, Y,24000,157794,7,1
63, F, B, N,31000,31563,7,0
39, M, B, Y,56000,72119,8,8
22, F, B, Y,65000,168649,5,3
44, M, B, Y,38000,117444,4,6
44, M, W, Y,20000,44445,8,7
28, M, B, Y,62000,161585,0,7
36, F, B, Y,60000,41674,6,9
47, M, B, N,31000,96699,2,6
36, M, B, N,34000,169582,4,3
69, M, W, Y,31000,99617,4,8
65, F, B, Y,44000,76918,6,5
24, M, W, N,66000,161401,6,4
55, M, B, N,20000,26973,0,4
65, F, B, N,38000,41750,8,1
59, F, W, Y,29000,10275,2,7
43, M, B, N,42000,43896,9,8
22, M, W, N,62000,130574,1,1
60, F, W, N,39000,165590,4,6
56, F, W, N,54000,159746,7,4
64, M, B, Y,59000,21827,6,0
63, F, W, Y,60000,37241,2,0
24, F, W, Y,21000,54919,7,9
35, F, W, N,55000,89692,3,2
29, F, B, N,41000,107551,5,8
45, F, B, N,21000,106316,9,0
21, F, W, Y,45000,114432,2,7
27, M, W, Y,56000,125731,0,7
34, F, B, N,30000,28186,4,5
42, F, B, Y,36000,69818,7,3
21, F, W, N,62000,135087,6,3
54, M, W, Y,60000,40243,4,4
68, F, B, Y,47000,76279,5,9
34, F, B, N,65000,93274,2,5
48, M, W, Y,60000,50092,3,9
33, F, W, Y,68000,108513,6,6
42, F, B, Y,66000,31097,0,0
36, M, W, Y,62000,87167,8,4
65, F, B, Y,36000,81505,2,6
51, F, W, Y,32000,135489,9,2
25, M, B, N,61000,70550,3,1
66, M, B, N,53000,69008,1,2
50, M, B, N,55000,37473,6,6
61, F, W, N,47000,53175,4,8
28, F, W, Y,61000,73735,3,0
34, F, W, Y,57000,56045,3,0
65, F, B, Y,31000,80083,7,9
47, F, W, N,27000,88639,2,2
42, F, W, N,29000,114099,2,1
26, M, B, Y,64000,48579,7,3
46, M, B, N,40000,163845,2,7
54, M, B, N,65000,102653,6,5
21, M, B, N,54000,143242,4,8
58, F, W, Y,46000,23917,0,0
56, M, W, N,60000,144799,0,4
52, M, W, Y,33000,98957,4,6
25, M, B, Y,62000,65327,6,8
24, M, W, Y,32000,20952,8,3
58, M, B, N,46000,160247,3,7
47, M, B, Y,58000,64144,9,5
55, M, W, Y,37000,122132,0,7
65, M, W, Y,68000,75356,2,3
34, M, B, Y,26000,79105,5,5
36, M, W, N,48000,18172,6,1
46, F, B, Y,20000,68711,7,9
31, F, W, Y,34000,85409,8,3
37, M, B, Y,33000,22892,1,8
63, F, W, Y,35000,35505,5,1
54, F, W, N,64000,99696,7,5
63, F, W, Y,53000,168449,4,4
46, F, B, N,59000,117331,0,8
56, M, B, Y,21000,156875,7,5
52, F, B, Y,62000,86209,2,0
22, F, W, N,50000,147949,0,8
34, M, W, Y,47000,34581,0,8
27, F, W, N,45000,111668,8,0
21, M, W, Y,37000,83410,3,8
35, M, W, N,58000,11210,8,0
56, M, B, Y,53000,166094,1,1
48, M, B, N,50000,50937,0,3
43, M, B, N,55000,108665,9,2
35, M, B, N,26000,137697,8,8
43, M, W, Y,48000,26098,0,5
38, F, B, Y,67000,131041,0,9
47, M, W, Y,45000,70340,0,3
26, M, B, N,65000,97979,6,4
64, F, W, Y,32000,45702,4,8
33, F, B, N,53000,147906,8,4
57, M, B, Y,47000,87219,8,8
38, M, B, N,58000,103311,5,0
53, F, W, Y,49000,117626,9,1
56, F, W, Y,50000,101914,0,2
32, M, B, Y,66000,158550,1,6
50, F, W, N,44000,65831,2,0
41, F, W, Y,61000,91562,3,9
31, F, W, Y,39000,13416,9,2
22, F, W, N,51000,64710,7,8
66, M, B, Y,32000,29386,4,2
65, M, B, N,67000,60149,6,2
46, M, W, Y,24000,28868,1,7
59, M, W, Y,34000,58504,6,5
51, M, B, Y,26000,130982,7,4
24, F, W, Y,34000,35585,2,3
46, F, B, N,52000,97595,6,5
65, M, W, Y,42000,27081,9,3
66, M, W, N,32000,12861,7,3
68, F, W, Y,31000,56857,8,5
43, F, B, N,20000,99180,8,0
44, M, W, Y,69000,84478,3,1
26, M, W, N,38000,165198,0,1
27, M, B, Y,65000,167594,2,8
51, M, B, N,69000,21472,5,4
42, F, W, Y,20000,114790,4,3
49, F, W, Y,57000,159427,9,1
31, M, W, N,67000,24554,8,8
26, F, B, Y,56000,109228,1,8
41, M, B, N,67000,105963,6,7
21, M, B, N,57000,92195,3,9
64, M, B, N,45000,136727,9,6
48, F, W, Y,20000,103377,6,5
